0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+02,1.010000000000000000e+02,1.100000000000000000e+02,1.110000000000000000e+02
0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,0.000000000000000000e+00,6.978609625668449334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.021390374331550666e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.204545454545454530e-01,7.954545454545454419e-02,3.022727272727272485e-01,1.545454545454545414e-01,7.727272727272727071e-02,2.727272727272727140e-02,1.499999999999999944e-01,8.863636363636363813e-02
1.100000000000000000e+01,0.000000000000000000e+00,2.027027027027027140e-01,0.000000000000000000e+00,4.481981981981981722e-01,0.000000000000000000e+00,1.193693693693693714e-01,0.000000000000000000e+00,2.297297297297297425e-01
1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.190476190476190688e-01,3.809523809523809312e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.241379310344827624e-01,1.182266009852216693e-01,4.113300492610837411e-01,2.463054187192118272e-01
1.110000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.835616438356164171e-01,0.000000000000000000e+00,6.164383561643835829e-01
